event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action,frame_number,created_at
dbf09e58-f7a7-4e39-9547-ef97a8ab0f70,2026-06-23T01:06:19.670643,0_tr45.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 92.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:19
4847768f-3c5e-40fb-8ce6-3533a7eff876,2026-06-23T01:06:19.654262,0_tr44.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
5b8f7e29-7512-4614-8c53-86b1d74782b2,2026-06-23T01:06:19.635142,0_tr43.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 80.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
9b446a40-827d-4125-a51b-f80ebe32b2a6,2026-06-23T01:06:19.612912,0_tr42.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
7e79b54b-04dc-4c92-9215-9f73093f8c72,2026-06-23T01:06:19.592020,0_tr41.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
b2694032-c930-4b82-b3b6-4f10f13b21a5,2026-06-23T01:06:19.571384,0_tr40.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
b579bd12-7aa5-4b49-a5cc-7d40c462235b,2026-06-23T01:06:19.548266,0_tr4.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
6f3c06f9-39ad-490a-8864-82e3e4ae783e,2026-06-23T01:06:19.525284,0_tr37.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 61.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
4f32f62b-fca4-4d0e-93ff-a409117be76f,2026-06-23T01:06:19.503985,0_tr36.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 61.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
b3b81e96-f6f4-4fb3-8468-2802e41aa2dc,2026-06-23T01:06:19.482622,0_tr35.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 84.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
8e7b67b7-908f-4c5f-9cb2-1e2cf7ce90f3,2026-06-23T01:06:19.466913,0_tr34.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 84.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
b23d6071-01d8-449b-aa33-f6c7b2b1cc92,2026-06-23T01:06:19.450631,0_tr33.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 79.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
af98e6e0-9ba5-4949-96ec-5cb70babd623,2026-06-23T01:06:19.433957,0_tr32.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
31ef354a-6b6e-4f62-b47f-b092118fead3,2026-06-23T01:06:19.417375,0_tr31.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 84.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
110150dd-c4d3-400a-a007-d3258506b661,2026-06-23T01:06:19.401375,0_tr30.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 75.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
5898a326-0069-4245-81f0-39cff2ddea9d,2026-06-23T01:06:19.385874,0_tr3.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
baf81f60-c540-43c4-9723-0883c62ccafe,2026-06-23T01:06:19.370643,0_tr29.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
57d729a3-a3bc-4eeb-94a8-79d690860bb7,2026-06-23T01:06:19.351278,0_tr28.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 85.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
b85c60f9-e65b-43b6-a1fb-a90db86f9154,2026-06-23T01:06:19.330063,0_tr27.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 69.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
27ac0c75-94ee-4339-86dc-5be062597f6b,2026-06-23T01:06:19.312404,0_tr26.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
4396e672-e810-4e58-a438-861ca4355c4e,2026-06-23T01:06:19.295821,0_tr25.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
ace86af7-6eaf-4453-b0cb-22debc5f0411,2026-06-23T01:06:19.277188,0_tr24.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
3c77b0ca-3680-45d3-b274-39015a4ad86d,2026-06-23T01:06:19.256680,0_tr23.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
cff670c4-3257-49be-b787-78df961d1046,2026-06-23T01:06:19.236914,0_tr22.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
aaee5500-e166-43c7-a17e-c37a834d0e4b,2026-06-23T01:06:19.217335,0_tr21.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
6a1e3d00-3aef-4db4-b052-0ce88b231232,2026-06-23T01:06:19.201563,0_tr20.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:19
74164393-a20c-4e55-9afb-5509d8a41c44,2026-06-23T01:06:19.186464,0_tr2.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
e84f2e95-8686-42fa-8401-de4b02f9c631,2026-06-23T01:06:19.170496,0_tr19.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 80.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,211,2026-06-22 20:06:19
4b7997c7-68c7-49d5-94f4-04a0df53cf1b,2026-06-23T01:06:19.153381,0_tr18.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 7/10 frames agreeing (avg confidence: 85.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,211,2026-06-22 20:06:19
13bcbd26-8f76-46b6-bba3-712a455963f2,2026-06-23T01:06:19.137073,0_tr178.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
b7189815-1c64-49b8-8645-73b41ade9a7b,2026-06-23T01:06:19.120881,0_tr177.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:19
ca88c995-6e79-4e9e-8bca-c8207e3cb00c,2026-06-23T01:06:19.106179,0_tr176.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:19
c680332d-f8e2-44e8-9ef9-6c2c9fd63f45,2026-06-23T01:06:19.088612,0_tr175.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:19
ceba9114-c764-483f-b59a-5ec8086af9c1,2026-06-23T01:06:19.066662,0_tr174.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:19
7a671a0e-63cd-4eda-a239-b3a501a5c987,2026-06-23T01:06:19.045495,0_tr173.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 95.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:19
6ef2c1c8-e432-4321-8d7c-045895a06508,2026-06-23T01:06:19.023897,0_tr172.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:19
c1a82d1c-01e0-49b5-9a6b-0e206e34f3d7,2026-06-23T01:06:19.002498,0_tr171.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:19
1225ab7c-76c1-49af-a537-5164d05e060b,2026-06-23T01:06:18.981012,0_tr170.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 79.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
434bed9c-3dc4-4848-91ae-0466ee88404f,2026-06-23T01:06:18.923834,0_tr17.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 9/10 frames agreeing (avg confidence: 61.8%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:18
1baff92b-c7ec-416c-a653-533b0c6f8641,2026-06-23T01:06:18.901462,0_tr169.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
91439e6e-9df4-4579-b56f-329a280b4fec,2026-06-23T01:06:18.885793,0_tr168.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
1e8f3757-bea5-44c3-a167-1ce34d9139af,2026-06-23T01:06:18.869875,0_tr167.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 92.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
8024dd8d-32fe-4aae-8da6-6a4e11ec8ef1,2026-06-23T01:06:18.853637,0_tr166.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
480c0008-e111-49bd-9b2e-e00727e329ab,2026-06-23T01:06:18.838087,0_tr165.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 98.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:18
9b064baf-cbf3-463b-9180-6c8fb169650a,2026-06-23T01:06:18.822310,0_tr164.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
7834fa3c-dc6c-4180-85b7-d437ae139037,2026-06-23T01:06:18.806680,0_tr163.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
2a7b2800-8a25-4f7e-b089-3c62595c15a5,2026-06-23T01:06:18.791568,0_tr162.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 79.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
99e91fc6-d747-4b70-8f11-795e36535c36,2026-06-23T01:06:18.772121,0_tr161.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
94701235-a88d-4327-a7b1-e14381f51253,2026-06-23T01:06:18.750436,0_tr160.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
4d7b5830-0795-4d31-92a6-04cccd1c708d,2026-06-23T01:06:18.729254,0_tr16.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 75.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,210,2026-06-22 20:06:18
f2d12c2b-b275-4cc1-8bf0-5f97ce77eadd,2026-06-23T01:06:18.708509,0_tr159.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:18
b62a9652-6d26-4fe1-ad7d-8c7297710f93,2026-06-23T01:06:18.686961,0_tr158.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
fc10ea50-0998-4c04-9f8d-4d0d92d0dcd8,2026-06-23T01:06:18.665284,0_tr157.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 95.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
8ad08072-a87d-48e8-905d-9b9df483343a,2026-06-23T01:06:18.646031,0_tr156.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 87.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
0ba0860a-30d9-47ef-83a9-6c52391b1b76,2026-06-23T01:06:18.629312,0_tr155.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
ecf49d25-e878-4a25-8aba-ac3ea551c7d6,2026-06-23T01:06:18.616080,0_tr154.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
e3ae4e69-2257-41d2-b4e2-2d276417fa52,2026-06-23T01:06:18.602956,0_tr153.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 86.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
3c99c640-7cb0-4238-beb3-e8cc99ef5931,2026-06-23T01:06:18.590154,0_tr152.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 92.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
d3c8c486-0e57-441a-a5a3-12883569f613,2026-06-23T01:06:18.577764,0_tr151.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:18
c09eaaff-8d30-4530-a875-0396d467aedc,2026-06-23T01:06:18.566040,0_tr150.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,137,2026-06-22 20:06:18
7ee3e3ef-461a-4edf-b56e-88696fbd7f52,2026-06-23T01:06:18.553072,0_tr15.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,210,2026-06-22 20:06:18
b25a4d43-ea6b-4434-b469-75689270b1c8,2026-06-23T01:06:18.539361,0_tr149.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 92.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,137,2026-06-22 20:06:18
5839f12a-be57-42c7-aaab-67d029426246,2026-06-23T01:06:18.521873,0_tr148.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,137,2026-06-22 20:06:18
850fcc81-262b-403b-ac4d-f1960313e8b6,2026-06-23T01:06:18.503903,0_tr147.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,137,2026-06-22 20:06:18
6f227283-c247-4de7-88cd-c2384a9dedba,2026-06-23T01:06:18.487244,0_tr145.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 8/10 frames agreeing (avg confidence: 62.8%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,120,2026-06-22 20:06:18
f33dab44-9017-44bb-a71b-820dc7f932e8,2026-06-23T01:06:18.470554,0_tr138.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 61.2%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:18
f4906c5f-08b3-48e3-a123-c2d10ee37eb6,2026-06-23T01:06:18.454717,0_tr137.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 78.1%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:18
c6dcb01f-e059-441e-a48d-f8c8840ca289,2026-06-23T01:06:18.438676,0_tr135.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:18
4032a4b9-0355-4f41-b4f6-bf1ec23917be,2026-06-23T01:06:18.422386,0_tr134.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 62.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:18
201d5b9d-505c-4176-b28a-1a0f0758c9dd,2026-06-23T01:06:18.408978,0_tr13.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 9/10 frames agreeing (avg confidence: 63.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,186,2026-06-22 20:06:18
75c60115-4bee-4cc9-862a-f20a19f084d4,2026-06-23T01:06:18.397237,0_tr128.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 74.3%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,131,2026-06-22 20:06:18
1aa38e38-ce1e-4eb6-a9f2-21ec72486133,2026-06-23T01:06:18.386369,0_tr121.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 71.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
55eb7a88-1d03-40bb-8bc2-f52fc0b73375,2026-06-23T01:06:18.374002,0_tr120.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
f6204b28-2b64-4845-ac2f-db4f9205998b,2026-06-23T01:06:18.358195,0_tr119.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
a0568501-904c-45e3-bd44-84a727b4e9f9,2026-06-23T01:06:18.341298,0_tr118.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 62.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
d710d449-32cb-4b67-aeb1-2067c11aa3bc,2026-06-23T01:06:18.317292,0_tr117.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 61.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
e0166b4b-43d9-498c-a4e7-b835f904a9a1,2026-06-23T01:06:18.288640,0_tr116.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 97.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
3af5c773-62fb-4602-9473-4c21b54706af,2026-06-23T01:06:18.258848,0_tr115.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
6d79dd23-eba8-4358-82da-92a643b43763,2026-06-23T01:06:18.232984,0_tr114.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 98.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
0e5717b7-4a55-41c8-8b6b-f290d6fdc404,2026-06-23T01:06:18.215023,0_tr113.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
